nights_id,minimum_nights,maximum_nights
5352,12 ,1125 
5353,30 ,1125 
5354,30 ,90 
5355,30 ,1125 
5356,1 ,1125 
5357,30 ,1125 
5358,1 ,1125 
5359,4 ,1125 
5360,30 ,365 
5361,4 ,1125 
5362,2 ,1125 
5363,2 ,1125 
5364,3 ,1124 
5365,1 ,1125 
5366,7 ,31 
5367,5 ,365 
5368,3 ,1125 
5369,3 ,1125 
5370,46 ,182 
5371,3 ,21 
5372,2 ,365 
5373,60 ,1125 
5374,30 ,30 
5375,30 ,1125 
5376,100 ,1125 
5377,2 ,1125 
5378,2 ,365 
5379,3 ,29 
5380,30 ,35 
5381,30 ,1125 
5382,30 ,1125 
5383,30 ,1125 
5384,30 ,1125 
5385,1 ,365 
5386,3 ,1125 
5387,3 ,30 
5388,30 ,365 
5389,2 ,365 
5390,30 ,90 
5391,30 ,1125 
5392,30 ,1125 
5393,30 ,365 
5394,2 ,1125 
5395,15 ,1125 
5396,3 ,1125 
5397,10 ,1125 
5398,30 ,1125 
5399,30 ,30 
5400,3 ,365 
5401,30 ,76 
5402,30 ,1125 
5403,30 ,1125 
5404,6 ,1125 
5405,1 ,99 
5406,30 ,1125 
5407,9 ,90 
5408,2 ,1125 
5409,5 ,1125 
5410,30 ,31 
5411,1 ,1125 
5412,90 ,1125 
5413,1 ,1125 
5414,30 ,1125 
5415,30 ,1125 
5416,3 ,365 
5417,30 ,1125 
5418,30 ,1125 
5419,1 ,1125 
5420,1 ,1125 
5421,1 ,1125 
5422,30 ,1125 
5423,24 ,1125 
5424,30 ,1125 
5425,1 ,365 
5426,30 ,1125 
5427,1 ,365 
5428,31 ,1125 
5429,2 ,1125 
5430,30 ,90 
5431,1 ,1125 
5432,30 ,1125 
5433,30 ,1125 
5434,30 ,1125 
5435,30 ,1125 
5436,21 ,365 
5437,5 ,1125 
5438,30 ,365 
5439,2 ,1125 
5440,3 ,1125 
5441,2 ,25 
5442,1 ,365 
5443,1 ,1125 
5444,2 ,1125 
5445,1 ,1125 
5446,30 ,45 
5447,1 ,3 
5448,2 ,28 
5449,30 ,1125 
5450,30 ,1125 
5451,30 ,1125 
5452,29 ,365 
5453,5 ,1125 
5454,2 ,365 
5455,30 ,180 
5456,30 ,1125 
5457,30 ,1125 
5458,30 ,730 
5459,10 ,1125 
5460,2 ,1125 
5461,30 ,90 
5462,30 ,1125 
5463,30 ,1125 
5464,2 ,28 
5465,30 ,1125 
5466,2 ,1125 
5467,2 ,31 
5468,30 ,1125 
5469,30 ,1125 
5470,30 ,1125 
5471,30 ,1125 
5472,3 ,1125 
5473,30 ,45 
5474,2 ,1125 
5475,3 ,1125 
5476,3 ,1125 
5477,5 ,1125 
5478,4 ,365 
5479,30 ,1125 
5480,90 ,365 
5481,1 ,1125 
5482,4 ,1125 
5483,30 ,186 
5484,7 ,365 
5485,30 ,1125 
5486,2 ,1125 
5487,30 ,1125 
5488,2 ,1125 
5489,30 ,1125 
5490,30 ,1125 
5491,60 ,1125 
5492,30 ,1125 
5493,30 ,365 
5494,4 ,1125 
5495,1 ,365 
5496,30 ,1125 
5497,7 ,1125 
5498,30 ,1125 
5499,30 ,1125 
5500,30 ,30 
5501,30 ,1125 
5502,1 ,1125 
5503,150 ,1125 
5504,1 ,365 
5505,15 ,15 
5506,2 ,1125 
5507,30 ,1125 
5508,30 ,1125 
5509,1 ,1125 
5510,2 ,28 
5511,2 ,365 
5512,30 ,140 
5513,30 ,30 
5514,1 ,4 
5515,30 ,90 
5516,30 ,1125 
5517,30 ,1125 
5518,30 ,365 
5519,2 ,14 
5520,3 ,1125 
5521,2 ,1125 
5522,1 ,1125 
5523,1 ,365 
5524,2 ,1125 
5525,2 ,182 
5526,1 ,1125 
5527,1 ,365 
5528,30 ,1125 
5529,30 ,1125 
5530,7 ,14 
5531,3 ,21 
5532,3 ,1125 
5533,30 ,365 
5534,0 ,0 
5535,31 ,90 
5536,7 ,31 
5537,13 ,1125 
5538,4 ,1125 
5539,2 ,1125 
5540,2 ,1125 
5541,30 ,1125 
5542,30 ,365 
5543,30 ,1125 
5544,30 ,1125 
5545,3 ,1125 
5546,2 ,30 
5547,1 ,1125 
5548,1 ,3 
5549,30 ,90 
5550,30 ,1124 
5551,3 ,32 
5552,30 ,1125 
5553,30 ,1125 
5554,30 ,1125 
5555,7 ,100 
5556,30 ,1125 
5557,2 ,1125 
5558,30 ,1125 
5559,1 ,365 
5560,1 ,28 
5561,30 ,1125 
5562,5 ,1125 
5563,30 ,1125 
5564,2 ,28 
5565,30 ,1125 
5566,2 ,1125 
5567,1 ,1125 
5568,30 ,1125 
5569,2 ,50 
5570,2 ,90 
5571,7 ,1125 
5572,14 ,31 
5573,1 ,1125 
5574,2 ,1125 
5575,7 ,90 
5576,30 ,50 
5577,30 ,1125 
5578,30 ,365 
5579,14 ,90 
5580,180 ,1125 
5581,30 ,365 
5582,30 ,30 
5583,30 ,1125 
5584,25 ,1125 
5585,30 ,1125 
5586,1 ,1125 
5587,2 ,1125 
5588,30 ,1125 
5589,30 ,1125 
5590,1 ,1125 
5591,4 ,1125 
5592,30 ,1125 
5593,2 ,1125 
5594,31 ,1125 
5595,30 ,1125 
5596,3 ,1125 
5597,2 ,1125 
5598,30 ,1125 
5599,1 ,1125 
5600,30 ,1125 
5601,2 ,365 
5602,30 ,1125 
5603,30 ,1125 
5604,4 ,1125 
5605,6 ,1125 
5606,2 ,1125 
5607,1 ,1125 
5608,30 ,1125 
5609,3 ,1125 
5610,30 ,1125 
5611,30 ,1125 
5612,1 ,1125 
5613,30 ,1125 
5614,30 ,1125 
5615,3 ,12 
5616,30 ,1125 
5617,1 ,180 
5618,30 ,1125 
5619,2 ,25 
5620,30 ,1125 
5621,1 ,365 
5622,3 ,365 
5623,30 ,365 
5624,2 ,29 
5625,30 ,1125 
5626,2 ,1125 
5627,1 ,1125 
5628,30 ,120 
5629,1 ,1125 
5630,3 ,1125 
5631,5 ,1125 
5632,30 ,1125 
5633,30 ,30 
5634,1 ,365 
5635,2 ,1125 
5636,1 ,365 
5637,30 ,1125 
5638,2 ,1125 
5639,30 ,1125 
5640,2 ,1125 
5641,2 ,1125 
5642,31 ,31 
5643,2 ,45 
5644,30 ,1125 
5645,30 ,1125 
5646,110 ,730 
5647,14 ,1125 
5648,30 ,180 
5649,30 ,365 
5650,3 ,365 
5651,30 ,365 
5652,2 ,1125 
5653,1 ,1125 
5654,2 ,14 
5655,60 ,1125 
5656,30 ,30 
5657,30 ,1125 
5658,30 ,1125 
5659,30 ,120 
5660,30 ,365 
5661,30 ,1125 
5662,30 ,1125 
5663,30 ,1125 
5664,30 ,1125 
5665,30 ,1125 
5666,30 ,1125 
5667,2 ,1125 
5668,1 ,1125 
5669,30 ,1125 
5670,2 ,90 
5671,90 ,1000 
5672,4 ,7 
5673,30 ,1125 
5674,1 ,1125 
5675,2 ,1125 
5676,6 ,29 
5677,30 ,1125 
5678,30 ,1125 
5679,30 ,365 
5680,2 ,120 
5681,30 ,31 
5682,30 ,1125 
5683,30 ,1125 
5684,1 ,1125 
5685,1 ,365 
5686,30 ,365 
5687,30 ,30 
5688,30 ,70 
5689,30 ,1125 
5690,1 ,365 
5691,30 ,31 
5692,30 ,1125 
5693,7 ,1125 
5694,1 ,5 
5695,1 ,1125 
5696,2 ,1125 
5697,30 ,1125 
5698,30 ,1125 
5699,30 ,1125 
5700,30 ,731 
5701,30 ,1125 
5702,3 ,14 
5703,3 ,1125 
5704,79 ,768 
5705,30 ,1125 
5706,30 ,30 
5707,11 ,848 
5708,30 ,279 
5709,30 ,1125 
5710,30 ,1125 
5711,30 ,1125 
5712,30 ,1125 
5713,30 ,30 
5714,30 ,1125 
5715,3 ,1125 
5716,2 ,1125 
5717,3 ,5 
5718,2 ,365 
5719,30 ,365 
5720,30 ,1125 
5721,30 ,1125 
5722,1 ,14 
5723,30 ,1125 
5724,30 ,1125 
5725,30 ,1125 
5726,31 ,1125 
5727,4 ,90 
5728,3 ,90 
5729,30 ,1125 
5730,9 ,1125 
5731,1 ,1125 
5732,365 ,365 
5733,15 ,1125 
5734,30 ,365 
5735,3 ,1125 
5736,2 ,28 
5737,30 ,1125 
5738,30 ,1125 
5739,5 ,29 
5740,31 ,1125 
5741,1 ,30 
5742,30 ,1125 
5743,30 ,1125 
5744,30 ,1125 
5745,2 ,1125 
5746,30 ,1000 
5747,35 ,1125 
5748,1 ,28 
5749,30 ,1125 
5750,30 ,1125 
5751,3 ,20 
5752,30 ,180 
5753,4 ,1125 
5754,30 ,731 
5755,1 ,999 
5756,30 ,365 
5757,2 ,1125 
5758,30 ,30 
5759,29 ,1125 
5760,5 ,1125 
5761,2 ,365 
5762,2 ,1125 
5763,1 ,1125 
5764,1 ,28 
5765,2 ,1125 
5766,1 ,1125 
5767,30 ,1125 
5768,40 ,610 
5769,2 ,365 
5770,1 ,30 
5771,30 ,1125 
5772,2 ,28 
5773,30 ,1125 
5774,1 ,1125 
5775,1 ,1125 
5776,12 ,1125 
5777,28 ,500 
5778,30 ,90 
5779,14 ,1125 
5780,30 ,1125 
5781,4 ,120 
5782,31 ,1125 
5783,30 ,1125 
5784,30 ,1125 
5785,1 ,28 
5786,30 ,365 
5787,1 ,1125 
5788,30 ,1125 
5789,1 ,1125 
5790,3 ,365 
5791,90 ,160 
5792,30 ,1125 
5793,1 ,28 
5794,3 ,3 
5795,30 ,1125 
5796,30 ,1125 
5797,1 ,28 
5798,3 ,1125 
5799,30 ,1125 
5800,30 ,365 
5801,30 ,30 
5802,30 ,1125 
5803,30 ,1125 
5804,1 ,1125 
5805,30 ,1125 
5806,3 ,90 
5807,30 ,1125 
5808,7 ,1125 
5809,2 ,1125 
5810,1 ,28 
5811,1 ,10 
5812,30 ,120 
5813,1 ,365 
5814,30 ,60 
5815,7 ,1125 
5816,30 ,1125 
5817,4 ,1125 
5818,30 ,365 
5819,6 ,1125 
5820,1 ,1125 
5821,3 ,1125 
5822,30 ,1125 
5823,30 ,365 
5824,31 ,1125 
5825,1 ,365 
5826,30 ,1125 
5827,7 ,30 
5828,30 ,1125 
5829,30 ,1125 
5830,2 ,1125 
5831,30 ,30 
5832,1 ,365 
5833,30 ,1125 
5834,30 ,365 
5835,1 ,1125 
5836,3 ,1125 
5837,2 ,1125 
5838,30 ,120 
5839,30 ,1125 
5840,3 ,365 
5841,30 ,1125 
5842,4 ,1125 
5843,30 ,1125 
5844,2 ,365 
5845,30 ,1125 
5846,4 ,1125 
5847,30 ,60 
5848,2 ,365 
5849,12 ,1125 
5850,30 ,1125 
5851,2 ,365 
5852,2 ,1125 
5853,1 ,1125 
5854,30 ,1125 
5855,2 ,1125 
5856,30 ,1125 
5857,30 ,1125 
5858,2 ,365 
5859,30 ,90 
5860,1 ,29 
5861,30 ,365 
5862,30 ,1125 
5863,1 ,60 
5864,1 ,1125 
5865,30 ,365 
5866,1 ,1125 
5867,1 ,1125 
5868,3 ,1125 
5869,1 ,200 
5870,30 ,90 
5871,90 ,365 
5872,1 ,25 
5873,30 ,1125 
5874,30 ,1125 
5875,1 ,1125 
5876,3 ,30 
5877,30 ,100 
5878,30 ,60 
5879,30 ,1125 
5880,30 ,1125 
5881,30 ,1125 
5882,30 ,1125 
5883,4 ,1125 
5884,30 ,1125 
5885,3 ,365 
5886,30 ,30 
5887,1 ,365 
5888,3 ,1125 
5889,30 ,1125 
5890,30 ,1125 
5891,5 ,60 
5892,3 ,1125 
5893,7 ,30 
5894,18 ,65 
5895,1 ,365 
5896,30 ,163 
5897,2 ,1125 
5898,14 ,180 
5899,1 ,30 
5900,30 ,100 
5901,31 ,1125 
5902,4 ,1125 
5903,30 ,365 
5904,30 ,1125 
5905,30 ,365 
5906,30 ,1125 
5907,1 ,1125 
5908,30 ,365 
5909,30 ,1125 
5910,30 ,1125 
5911,1 ,365 
5912,2 ,60 
5913,30 ,1125 
5914,1 ,1125 
5915,2 ,1125 
5916,30 ,365 
5917,30 ,1125 
5918,30 ,38 
5919,30 ,60 
5920,30 ,30 
5921,1 ,1125 
5922,7 ,1125 
5923,3 ,14 
5924,2 ,1125 
5925,30 ,1125 
5926,90 ,1000 
5927,30 ,60 
5928,30 ,1125 
5929,30 ,1125 
5930,30 ,365 
5931,1 ,365 
5932,30 ,1125 
5933,30 ,1125 
5934,30 ,1125 
5935,2 ,1125 
5936,30 ,1125 
5937,3 ,90 
5938,30 ,1125 
5939,5 ,5 
5940,30 ,540 
5941,30 ,1125 
5942,1 ,1125 
5943,30 ,1125 
5944,1 ,1125 
5945,30 ,1125 
5946,5 ,1125 
5947,1 ,29 
5948,2 ,1125 
5949,2 ,14 
5950,30 ,1125 
5951,2 ,1125 
5952,3 ,90 
5953,15 ,1125 
5954,5 ,22 
5955,29 ,1125 
5956,5 ,10 
5957,30 ,150 
5958,30 ,1125 
5959,2 ,1125 
5960,30 ,360 
5961,14 ,60 
5962,30 ,1125 
5963,2 ,1125 
5964,2 ,1125 
5965,30 ,1125 
5966,30 ,1125 
5967,1 ,1125 
5968,30 ,365 
5969,2 ,1125 
5970,7 ,90 
5971,30 ,1125 
5972,30 ,1125 
5973,2 ,365 
5974,5 ,1125 
5975,60 ,90 
5976,30 ,1125 
5977,30 ,60 
5978,3 ,1125 
5979,1 ,365 
5980,6 ,1125 
5981,5 ,1125 
5982,3 ,20 
5983,30 ,1125 
5984,30 ,1125 
5985,1 ,1125 
5986,3 ,1125 
5987,30 ,1125 
5988,30 ,30 
5989,7 ,1125 
5990,30 ,1125 
5991,2 ,30 
5992,30 ,1125 
5993,30 ,1125 
5994,1 ,1125 
5995,30 ,30 
5996,30 ,1125 
5997,30 ,1125 
5998,3 ,30 
5999,5 ,70 
6000,2 ,1125 
6001,3 ,1125 
6002,7 ,1125 
6003,3 ,1125 
6004,30 ,30 
6005,30 ,1125 
6006,2 ,365 
6007,30 ,1125 
6008,30 ,1125 
6009,30 ,1125 
6010,30 ,1125 
6011,1 ,55 
6012,6 ,60 
6013,3 ,1125 
6014,30 ,1125 
6015,2 ,1125 
6016,2 ,1125 
6017,30 ,1125 
6018,30 ,40 
6019,1 ,365 
6020,30 ,1125 
6021,30 ,365 
6022,4 ,365 
6023,1 ,1125 
6024,1 ,27 
6025,30 ,1125 
6026,3 ,1125 
6027,30 ,1125 
6028,2 ,1125 
6029,1 ,365 
6030,2 ,28 
6031,30 ,1125 
6032,30 ,1125 
6033,1 ,40 
6034,30 ,1125 
6035,30 ,1125 
6036,30 ,1125 
6037,30 ,31 
6038,30 ,365 
6039,1 ,365 
6040,5 ,30 
6041,30 ,1125 
6042,30 ,60 
6043,30 ,365 
6044,30 ,365 
6045,1 ,13 
6046,3 ,1125 
6047,30 ,180 
6048,30 ,1125 
6049,30 ,365 
6050,10 ,1125 
6051,30 ,1125 
6052,1 ,28 
6053,30 ,1125 
6054,30 ,1125 
6055,30 ,1125 
6056,2 ,1125 
6057,30 ,1125 
6058,1 ,365 
6059,1 ,365 
6060,5 ,1125 
6061,30 ,365 
6062,2 ,1125 
6063,3 ,1125 
6064,30 ,1125 
6065,30 ,365 
6066,2 ,1125 
6067,30 ,1125 
6068,7 ,32 
6069,4 ,14 
6070,30 ,1125 
6071,5 ,1125 
6072,3 ,1125 
6073,10 ,365 
6074,30 ,1125 
6075,21 ,100 
6076,30 ,1125 
6077,60 ,1125 
6078,1 ,365 
6079,2 ,30 
6080,2 ,1125 
6081,30 ,1125 
6082,30 ,180 
6083,30 ,1125 
6084,30 ,1125 
6085,30 ,1125 
6086,2 ,365 
6087,30 ,1125 
6088,30 ,1125 
6089,4 ,30 
6090,30 ,1125 
6091,30 ,32 
6092,3 ,1125 
6093,30 ,1125 
6094,3 ,365 
6095,1 ,365 
6096,1 ,1125 
6097,30 ,1125 
6098,3 ,1125 
6099,6 ,1125 
6100,3 ,1125 
6101,30 ,1125 
6102,3 ,1125 
6103,30 ,1125 
6104,30 ,90 
6105,30 ,30 
6106,3 ,28 
6107,3 ,1125 
6108,30 ,1125 
6109,3 ,365 
6110,15 ,29 
6111,30 ,1125 
6112,1 ,1125 
6113,3 ,60 
6114,10 ,1125 
6115,30 ,1125 
6116,5 ,25 
6117,2 ,1125 
6118,30 ,1125 
6119,6 ,1125 
6120,30 ,1125 
6121,4 ,30 
6122,30 ,30 
6123,1 ,1125 
6124,4 ,1125 
6125,2 ,1125 
6126,80 ,1125 
6127,1 ,5 
6128,2 ,1125 
6129,1 ,365 
6130,30 ,1125 
6131,14 ,1125 
6132,30 ,1125 
6133,2 ,1125 
6134,30 ,1125 
6135,30 ,1125 
6136,3 ,30 
6137,30 ,1125 
6138,1 ,60 
6139,1 ,365 
6140,5 ,7 
6141,30 ,1125 
6142,5 ,30 
6143,3 ,1125 
6144,31 ,1125 
6145,5 ,1125 
6146,2 ,1125 
6147,30 ,180 
6148,30 ,1125 
6149,30 ,1125 
6150,1 ,1125 
6151,2 ,1125 
6152,30 ,1125 
6153,30 ,1125 
6154,1 ,1125 
6155,30 ,365 
6156,1 ,1125 
6157,2 ,28 
6158,3 ,11 
6159,14 ,365 
6160,10 ,150 
6161,30 ,1125 
6162,10 ,700 
6163,2 ,1125 
6164,30 ,60 
6165,3 ,1125 
6166,30 ,1125 
6167,30 ,1125 
6168,3 ,1125 
6169,1 ,1125 
6170,30 ,1125 
6171,2 ,14 
6172,2 ,1125 
6173,2 ,1125 
6174,2 ,1125 
6175,1 ,365 
6176,2 ,365 
6177,30 ,1125 
6178,31 ,1125 
6179,1 ,365 
6180,6 ,1125 
6181,37 ,150 
6182,30 ,365 
6183,1 ,1125 
6184,30 ,1125 
6185,30 ,1125 
6186,1 ,1125 
6187,3 ,1125 
6188,30 ,1124 
6189,1 ,365 
6190,30 ,1125 
6191,90 ,365 
6192,4 ,15 
6193,30 ,90 
6194,1 ,365 
6195,1 ,365 
6196,2 ,1125 
6197,30 ,365 
6198,1 ,1125 
6199,1 ,4 
6200,30 ,30 
6201,30 ,1125 
6202,30 ,30 
6203,30 ,30 
6204,30 ,1125 
6205,30 ,1125 
6206,1 ,365 
6207,28 ,1125 
6208,30 ,30 
6209,1 ,28 
6210,3 ,90 
6211,30 ,75 
6212,1 ,1125 
6213,1 ,365 
6214,30 ,1125 
6215,1 ,365 
6216,30 ,1125 
6217,30 ,1125 
6218,30 ,1125 
6219,1 ,28 
6220,1 ,1125 
6221,30 ,1125 
6222,5 ,30 
6223,2 ,1125 
6224,3 ,1125 
6225,30 ,1125 
6226,1 ,365 
6227,30 ,1125 
6228,30 ,120 
6229,1 ,365 
6230,2 ,1125 
6231,2 ,27 
6232,30 ,30 
6233,30 ,1125 
6234,1 ,1125 
6235,1 ,28 
6236,3 ,1125 
6237,30 ,1125 
6238,1 ,365 
6239,30 ,1125 
6240,2 ,14 
6241,1 ,1125 
6242,1 ,1125 
6243,21 ,120 
6244,1 ,1125 
6245,1 ,90 
6246,5 ,28 
6247,1 ,365 
6248,6 ,1125 
6249,1 ,1125 
6250,30 ,1125 
6251,3 ,100 
6252,30 ,360 
6253,20 ,1125 
6254,30 ,1125 
6255,30 ,1125 
6256,30 ,731 
6257,2 ,7 
6258,30 ,1125 
6259,2 ,1125 
6260,30 ,1125 
6261,30 ,1125 
6262,2 ,1125 
6263,30 ,1125 
6264,30 ,30 
6265,2 ,7 
6266,30 ,1125 
6267,1 ,1125 
6268,30 ,1125 
6269,30 ,1125 
6270,30 ,1125 
6271,30 ,1125 
6272,30 ,1125 
6273,30 ,1125 
6274,30 ,1125 
6275,30 ,1125 
6276,4 ,1125 
6277,0 ,182 
6278,30 ,1125 
6279,13 ,1125 
6280,2 ,1125 
6281,1 ,1125 
6282,30 ,1125 
6283,1 ,365 
6284,3 ,1125 
6285,2 ,1125 
6286,30 ,1125 
6287,2 ,1125 
6288,30 ,1125 
6289,30 ,1125 
6290,31 ,1125 
6291,1 ,1125 
6292,30 ,1125 
6293,2 ,1125 
6294,4 ,28 
6295,30 ,1125 
6296,30 ,1125 
6297,5 ,1125 
6298,1 ,1125 
6299,1 ,365 
6300,7 ,1125 
6301,30 ,1125 
6302,3 ,1125 
6303,30 ,1125 
6304,1 ,1125 
6305,60 ,180 
6306,5 ,1125 
6307,1 ,1125 
6308,1 ,14 
6309,30 ,1125 
6310,30 ,30 
6311,30 ,1111 
6312,1 ,1125 
6313,30 ,1125 
6314,30 ,1125 
6315,30 ,30 
6316,1 ,1 
6317,30 ,1125 
6318,2 ,1125 
6319,1 ,30 
6320,30 ,1125 
6321,10 ,365 
6322,2 ,7 
6323,30 ,1125 
6324,30 ,1125 
6325,2 ,1125 
6326,1 ,1125 
6327,2 ,21 
6328,2 ,1125 
6329,1 ,25 
6330,2 ,30 
6331,30 ,60 
6332,1 ,1125 
6333,30 ,365 
6334,2 ,1125 
6335,1 ,1125 
6336,30 ,1125 
6337,30 ,1125 
6338,30 ,1125 
6339,30 ,1123 
6340,2 ,1125 
6341,30 ,30 
6342,2 ,16 
6343,4 ,90 
6344,30 ,1125 
6345,30 ,365 
6346,1 ,30 
6347,30 ,1125 
6348,30 ,1125 
6349,2 ,1125 
6350,30 ,1125 
6351,30 ,1125 
6352,28 ,365 
6353,30 ,1125 
6354,2 ,14 
6355,3 ,365 
6356,3 ,365 
6357,90 ,1000 
6358,30 ,1125 
6359,3 ,1125 
6360,2 ,28 
6361,31 ,1125 
6362,1 ,29 
6363,30 ,1125 
6364,30 ,365 
6365,90 ,1125 
6366,1 ,1125 
6367,1 ,120 
6368,1 ,25 
6369,1 ,1125 
6370,1 ,365 
6371,1 ,1125 
6372,3 ,1125 
6373,30 ,1125 
6374,4 ,14 
6375,1 ,1125 
6376,30 ,1125 
6377,30 ,1125 
6378,3 ,30 
6379,30 ,1125 
6380,1 ,3 
6381,5 ,1125 
6382,30 ,1125 
6383,30 ,1125 
6384,150 ,365 
6385,1 ,90 
6386,30 ,1125 
6387,30 ,1125 
6388,30 ,1125 
6389,5 ,365 
6390,30 ,1125 
6391,1 ,365 
6392,8 ,10 
6393,30 ,1125 
6394,2 ,1125 
6395,30 ,1125 
6396,30 ,1125 
6397,30 ,1125 
6398,30 ,60 
6399,2 ,1125 
6400,30 ,1125 
6401,30 ,1125 
6402,1 ,15 
6403,30 ,365 
6404,2 ,1125 
6405,30 ,1125 
6406,1 ,28 
6407,30 ,330 
6408,90 ,360 
6409,31 ,365 
6410,30 ,1125 
6411,90 ,1000 
6412,1 ,28 
6413,2 ,1125 
6414,3 ,1125 
6415,30 ,1125 
6416,14 ,1125 
6417,30 ,210 
6418,6 ,8 
6419,2 ,1125 
6420,30 ,1125 
6421,3 ,1125 
6422,4 ,17 
6423,30 ,1125 
6424,30 ,1125 
6425,2 ,1125 
6426,2 ,1125 
6427,30 ,1125 
6428,1 ,1125 
6429,30 ,1125 
6430,3 ,1125 
6431,30 ,1125 
6432,90 ,1000 
6433,2 ,1125 
6434,3 ,1125 
6435,21 ,360 
6436,2 ,365 
6437,1 ,365 
6438,90 ,365 
6439,30 ,1125 
6440,1 ,30 
6441,30 ,1125 
6442,30 ,1125 
6443,1 ,1125 
6444,30 ,1125 
6445,14 ,120 
6446,3 ,1125 
6447,1 ,1125 
6448,21 ,1125 
6449,30 ,1125 
6450,30 ,1125 
6451,30 ,1125 
6452,30 ,1125 
6453,30 ,1125 
6454,8 ,1125 
6455,1 ,365 
6456,30 ,1125 
6457,30 ,1125 
6458,2 ,1125 
6459,6 ,21 
6460,3 ,1125 
6461,30 ,1124 
6462,30 ,1125 
6463,30 ,1125 
6464,30 ,1125 
6465,30 ,1125 
6466,4 ,7 
6467,30 ,1125 
6468,30 ,1125 
6469,7 ,90 
6470,15 ,1125 
6471,30 ,1125 
6472,30 ,1125 
6473,5 ,1125 
6474,30 ,1125 
6475,180 ,1125 
6476,4 ,1125 
6477,30 ,1125 
6478,30 ,1125 
6479,30 ,1125 
6480,1125 ,28 
6481,4 ,1125 
6482,30 ,90 
6483,30 ,180 
6484,30 ,30 
6485,30 ,180 
6486,1 ,1125 
6487,30 ,30 
6488,1 ,1125 
6489,7 ,1125 
6490,30 ,1124 
6491,3 ,1125 
6492,2 ,60 
6493,2 ,1125 
6494,4 ,21 
6495,90 ,1000 
6496,1 ,1125 
6497,30 ,100 
6498,31 ,1125 
6499,4 ,1125 
6500,3 ,1125 
6501,7 ,1125 
6502,30 ,1125 
6503,1 ,1125 
6504,30 ,1125 
6505,4 ,1125 
6506,7 ,21 
6507,3 ,3 
6508,30 ,1125 
6509,30 ,1125 
6510,30 ,1125 
6511,30 ,100 
6512,30 ,1125 
6513,2 ,365 
6514,1 ,1125 
6515,30 ,1125 
6516,30 ,1125 
6517,30 ,72 
6518,1 ,1125 
6519,30 ,1125 
6520,1 ,1125 
6521,30 ,1125 
6522,30 ,1125 
6523,30 ,1125 
6524,3 ,90 
6525,30 ,31 
6526,1 ,365 
6527,2 ,9 
6528,30 ,365 
6529,3 ,365 
6530,4 ,28 
6531,1 ,1125 
6532,30 ,1125 
6533,80 ,80 
6534,30 ,1125 
6535,30 ,1125 
6536,30 ,30 
6537,5 ,1125 
6538,1 ,1125 
6539,45 ,1125 
6540,30 ,1125 
6541,90 ,365 
6542,30 ,1125 
6543,30 ,1125 
6544,5 ,1125 
6545,3 ,1125 
6546,30 ,1125 
6547,2 ,1125 
6548,30 ,360 
6549,1 ,28 
6550,2 ,1125 
6551,30 ,1125 
6552,2 ,1125 
6553,1 ,1125 
6554,1 ,365 
6555,30 ,35 
6556,1 ,1125 
6557,30 ,60 
6558,1 ,1125 
6559,2 ,365 
6560,1 ,1125 
6561,30 ,1125 
6562,1 ,1125 
6563,3 ,365 
6564,30 ,90 
6565,6 ,120 
6566,5 ,365 
6567,30 ,31 
6568,2 ,1125 
6569,3 ,25 
6570,4 ,90 
6571,30 ,365 
6572,2 ,1125 
6573,3 ,14 
6574,8 ,180 
6575,30 ,1125 
6576,2 ,1125 
6577,1 ,365 
6578,2 ,1125 
6579,30 ,1125 
6580,1 ,365 
6581,30 ,1125 
6582,7 ,1125 
6583,30 ,365 
6584,30 ,1125 
6585,30 ,1125 
6586,30 ,365 
6587,30 ,1125 
6588,1 ,365 
6589,2 ,1125 
6590,30 ,30 
6591,30 ,30 
6592,3 ,30 
6593,1 ,1125 
6594,30 ,1125 
6595,1 ,1125 
6596,5 ,1125 
6597,5 ,1125 
6598,1 ,1125 
6599,30 ,365 
6600,1 ,365 
6601,30 ,45 
6602,30 ,1125 
6603,730 ,1125 
6604,1 ,28 
6605,30 ,1125 
6606,30 ,365 
6607,3 ,1125 
6608,1 ,1125 
6609,1 ,28 
6610,1 ,1125 
6611,31 ,1125 
6612,2 ,1125 
6613,30 ,1125 
6614,30 ,60 
6615,30 ,1125 
6616,30 ,1125 
6617,1 ,99 
6618,30 ,30 
6619,30 ,1125 
6620,31 ,1125 
6621,30 ,90 
6622,1 ,1125 
6623,5 ,1125 
6624,30 ,365 
6625,2 ,1125 
6626,30 ,365 
6627,28 ,365 
6628,30 ,365 
6629,1 ,365 
6630,30 ,730 
6631,30 ,1125 
6632,3 ,30 
6633,2 ,30 
6634,30 ,35 
6635,2 ,3 
6636,30 ,1125 
6637,10 ,20 
6638,30 ,1125 
6639,1 ,1125 
6640,31 ,1125 
6641,30 ,60 
6642,30 ,100 
6643,1 ,1125 
6644,2 ,28 
6645,30 ,1125 
6646,2 ,1125 
6647,90 ,365 
6648,2 ,365 
6649,30 ,1125 
6650,30 ,38 
6651,3 ,365 
6652,3 ,28 
6653,30 ,1125 
6654,30 ,1125 
6655,1 ,28 
6656,1 ,365 
6657,2 ,1125 
6658,60 ,6 
6659,365 ,365 
6660,1 ,365 
6661,4 ,1125 
6662,30 ,366 
6663,1 ,22 
6664,30 ,1125 
6665,30 ,1125 
6666,30 ,1125 
6667,1 ,1125 
