availability_id,has_availability,availability_30,availability_60,availability_90,availability_365
1151,f,0,0,0,0
1152,t,4,4,4,4
1153,t,1,10,10,10
1154,t,8,21,21,21
1155,t,0,0,0,0
1156,t,0,0,0,0
1157,t,0,0,5,280
1158,t,3,22,52,327
1159,t,0,4,4,4
1160,t,6,15,15,15
1161,t,0,0,0,0
1162,t,0,0,0,0
1163,t,0,0,0,221
1164,t,18,40,70,70
1165,t,27,57,87,362
1166,t,0,0,0,0
1167,f,0,0,0,0
1168,t,23,53,83,358
1169,t,0,8,38,303
1170,t,13,36,66,341
1171,f,0,0,0,0
1172,t,2,5,13,234
1173,t,0,0,0,0
1174,f,0,0,0,0
1175,t,0,0,0,0
1176,t,27,57,87,360
1177,t,0,0,0,62
1178,t,7,37,67,342
1179,t,18,46,71,244
1180,t,0,0,13,198
1181,t,0,6,36,52
1182,t,4,10,38,313
1183,f,0,0,0,0
1184,f,0,0,0,0
1185,t,1,3,31,206
1186,t,0,0,0,0
1187,f,0,0,0,0
1188,t,1,21,21,218
1189,f,0,0,0,0
1190,t,2,7,37,312
1191,t,0,0,0,0
1192,t,0,0,0,0
1193,t,0,0,0,0
1194,t,0,15,38,79
1195,t,0,0,0,0
1196,t,4,28,58,86
1197,t,1,26,56,56
1198,t,2,4,25,123
1199,t,0,0,0,0
1200,t,6,36,66,341
1201,t,17,17,27,27
1202,f,0,0,0,0
1203,t,1,2,5,165
1204,t,0,0,0,54
1205,t,24,54,84,359
1206,f,0,0,0,0
1207,t,0,0,0,0
1208,t,14,41,71,346
1209,t,0,0,8,283
1210,t,0,0,4,31
1211,f,0,0,0,0
1212,t,0,0,0,21
1213,f,0,0,0,0
1214,f,0,0,0,0
1215,t,23,53,83,358
1216,t,0,0,0,0
1217,t,6,36,66,285
1218,t,5,12,35,285
1219,f,0,0,0,0
1220,t,0,0,0,0
1221,t,0,0,0,64
1222,t,2,5,14,249
1223,t,0,0,6,220
1224,f,0,0,0,0
1225,t,13,22,52,297
1226,t,0,0,0,190
1227,t,8,23,46,136
1228,t,6,11,25,259
1229,f,0,0,0,0
1230,t,25,55,85,111
1231,t,17,44,74,158
1232,t,30,60,90,365
1233,t,11,37,39,91
1234,t,0,0,0,0
1235,t,0,25,55,55
1236,t,6,31,61,330
1237,t,16,40,70,341
1238,t,15,35,57,75
1239,t,30,60,90,365
1240,t,0,0,5,207
1241,t,5,35,65,245
1242,t,2,19,49,314
1243,t,0,5,35,310
1244,t,16,29,59,323
1245,t,0,0,0,0
1246,t,0,0,0,0
1247,t,0,3,16,251
1248,t,27,57,87,319
1249,t,3,7,18,285
1250,f,0,0,0,0
1251,t,0,1,31,306
1252,t,8,25,51,326
1253,t,0,0,0,0
1254,t,0,0,0,0
1255,t,24,54,84,359
1256,t,23,53,83,358
1257,f,0,0,0,0
1258,t,0,0,0,0
1259,t,0,0,29,209
1260,t,24,52,82,172
1261,f,0,0,0,0
1262,t,26,56,86,361
1263,t,1,4,11,184
1264,t,18,48,78,78
1265,t,0,0,0,0
1266,t,16,46,76,351
1267,t,5,35,65,155
1268,t,6,10,22,269
1269,t,0,0,0,0
1270,f,0,1,2,0
1271,t,0,0,0,0
1272,f,0,0,0,0
1273,t,10,40,70,345
1274,t,5,28,55,133
1275,f,0,0,0,0
1276,t,9,30,60,323
1277,t,4,29,59,334
1278,t,0,0,0,0
1279,t,5,10,23,24
1280,f,0,0,0,0
1281,t,12,34,64,154
1282,t,4,9,11,263
1283,t,0,0,0,124
1284,t,20,37,67,67
1285,t,2,23,52,52
1286,f,0,0,0,0
1287,t,0,0,0,0
1288,t,0,0,0,218
1289,t,0,0,0,0
1290,t,21,51,81,356
1291,f,0,0,0,0
1292,t,26,56,86,176
1293,t,7,28,55,323
1294,t,0,0,0,270
1295,f,0,0,0,0
1296,t,5,22,49,51
1297,t,19,45,70,148
1298,t,11,35,37,37
1299,f,0,0,0,0
1300,f,0,0,0,0
1301,t,30,60,90,365
1302,t,0,3,5,268
1303,t,2,5,14,84
1304,t,11,41,71,73
1305,t,22,22,22,212
1306,t,30,60,90,365
1307,f,0,0,0,0
1308,t,17,26,26,26
1309,t,0,0,0,0
1310,t,2,5,15,78
1311,t,14,41,71,71
1312,t,0,15,30,120
1313,t,0,0,0,76
1314,t,4,18,48,323
1315,t,19,23,51,313
1316,t,0,0,6,281
1317,t,19,22,38,313
1318,f,0,0,0,0
1319,t,0,0,0,0
1320,t,0,0,0,1
1321,f,0,0,0,0
1322,t,0,0,0,129
1323,t,6,15,45,57
1324,t,0,26,52,232
1325,t,6,36,66,341
1326,f,0,0,0,0
1327,t,0,0,0,0
1328,t,23,53,83,83
1329,t,0,0,0,69
1330,t,0,0,0,33
1331,t,17,47,77,352
1332,t,0,6,24,24
1333,t,7,31,61,90
1334,t,0,27,57,290
1335,t,0,0,0,0
1336,t,7,28,58,333
1337,t,24,54,84,359
1338,t,19,49,79,259
1339,t,12,34,64,154
1340,f,0,0,0,0
1341,t,0,0,0,0
1342,t,2,2,19,19
1343,t,6,29,29,275
1344,t,4,9,39,215
1345,t,24,48,74,336
1346,t,23,53,83,358
1347,t,3,5,19,32
1348,f,0,0,0,0
1349,t,6,36,66,151
1350,t,0,0,26,93
1351,t,0,0,3,53
1352,t,0,3,19,79
1353,t,6,20,50,325
1354,f,0,0,0,0
1355,t,0,0,0,0
1356,t,0,0,0,0
1357,t,1,30,60,334
1358,f,0,0,0,0
1359,f,0,0,0,0
1360,t,0,0,6,281
1361,t,8,32,62,62
1362,t,8,38,68,343
1363,t,0,0,0,0
1364,t,0,1,31,31
1365,t,11,41,71,161
1366,t,0,0,0,257
1367,t,0,0,0,0
1368,f,0,0,0,0
1369,t,0,11,11,11
1370,f,0,0,0,0
1371,t,7,9,39,306
1372,t,0,0,0,0
1373,t,7,35,65,65
1374,t,30,60,90,180
1375,t,0,0,0,0
1376,f,0,0,0,0
1377,t,29,59,89,364
1378,t,5,10,19,86
1379,t,0,0,0,111
1380,t,0,0,0,0
1381,t,0,0,0,0
1382,t,0,0,0,0
1383,t,0,0,0,0
1384,t,0,0,0,0
1385,t,0,0,0,0
1386,t,20,41,71,346
1387,t,0,0,20,290
1388,t,27,57,87,360
1389,t,0,13,43,318
1390,t,30,60,90,335
1391,t,0,0,0,250
1392,t,0,0,0,0
1393,t,30,60,89,364
1394,t,0,0,0,0
1395,t,3,33,63,338
1396,t,2,16,40,305
1397,t,13,43,73,163
1398,t,0,0,0,156
1399,t,21,51,81,171
1400,t,1,1,3,255
1401,f,0,0,0,0
1402,t,4,6,32,297
1403,t,0,20,50,50
1404,t,2,7,18,186
1405,f,0,0,0,0
1406,f,0,0,0,0
1407,t,0,0,0,64
1408,t,5,20,37,282
1409,t,6,36,61,61
1410,t,23,23,48,322
1411,t,0,0,0,0
1412,t,30,60,90,365
1413,t,29,59,89,364
1414,t,0,0,0,0
1415,t,3,3,3,3
1416,t,0,10,10,12
1417,t,0,0,0,37
1418,f,0,0,0,0
1419,t,0,0,0,0
1420,f,0,0,0,0
1421,t,20,50,80,170
1422,t,0,0,0,0
1423,t,29,59,89,364
1424,t,0,0,0,0
1425,t,0,0,0,0
1426,t,7,21,42,317
1427,t,11,26,49,134
1428,t,1,31,61,336
1429,t,0,0,0,365
1430,t,4,8,18,98
1431,t,2,2,2,2
1432,t,15,45,75,350
1433,t,12,42,72,347
1434,t,25,53,83,358
1435,t,9,24,24,94
1436,t,7,33,63,338
1437,f,0,0,0,0
1438,t,0,0,0,0
1439,t,0,0,0,0
1440,f,0,0,0,0
1441,f,0,0,0,0
1442,t,0,0,26,296
1443,t,1,1,4,279
1444,t,3,5,13,245
1445,t,0,0,0,0
1446,t,0,20,50,140
1447,t,10,20,48,121
1448,t,0,0,0,264
1449,t,0,0,0,0
1450,t,0,0,0,0
1451,t,0,0,0,0
1452,t,0,2,6,6
1453,t,0,0,0,0
1454,t,5,10,26,268
1455,t,23,53,83,83
1456,t,6,20,34,259
1457,t,5,19,33,33
1458,t,28,56,84,340
1459,t,0,0,0,79
1460,t,24,54,84,110
1461,t,28,58,88,363
1462,t,0,0,0,0
1463,f,0,0,0,0
1464,t,0,0,0,128
1465,t,0,0,0,99
1466,t,0,0,8,8
1467,t,19,24,54,329
1468,t,11,11,11,260
1469,t,10,38,68,333
1470,t,0,0,0,102
1471,t,0,0,0,0
1472,t,6,36,66,66
1473,t,29,59,89,115
1474,t,2,2,2,2
1475,t,0,0,0,263
1476,t,0,0,30,305
1477,t,10,29,59,59
1478,t,0,5,35,310
1479,t,1,28,58,333
1480,t,20,48,78,135
1481,t,7,33,58,122
1482,f,0,0,0,0
1483,t,0,0,5,280
1484,t,8,35,65,155
1485,f,0,0,0,0
1486,t,0,0,0,0
1487,t,10,10,11,140
1488,t,0,0,0,0
1489,t,10,25,55,55
1490,t,15,41,71,71
1491,f,0,0,0,0
1492,t,20,50,80,80
1493,t,0,0,0,0
1494,t,0,0,0,0
1495,t,23,53,83,173
1496,t,6,9,35,310
1497,f,0,0,0,0
1498,f,0,0,0,0
1499,t,7,13,25,106
1500,t,30,60,90,365
1501,f,0,0,0,0
1502,t,0,0,0,0
1503,t,4,7,13,154
1504,t,0,0,0,0
1505,t,11,26,48,315
1506,t,23,53,83,358
1507,f,0,0,0,0
1508,t,3,10,26,290
1509,t,14,22,27,302
1510,t,0,0,0,0
1511,t,0,24,54,329
1512,f,0,0,0,0
1513,t,0,0,0,0
1514,t,30,60,0,0
1515,t,5,34,64,64
1516,t,23,53,83,83
1517,t,3,26,56,331
1518,t,0,5,14,80
1519,t,0,0,0,0
1520,t,0,0,0,0
1521,t,1,7,28,28
1522,t,5,15,19,19
1523,t,1,6,24,218
1524,t,25,55,85,358
1525,t,0,0,0,0
1526,t,1,1,1,145
1527,t,0,0,0,0
1528,t,0,0,0,0
1529,t,1,7,16,267
1530,t,0,0,0,0
1531,f,0,0,0,0
1532,t,5,24,54,324
1533,t,3,6,27,95
1534,t,18,48,78,353
1535,f,0,0,0,0
1536,t,6,36,66,341
1537,t,7,10,10,10
1538,t,11,38,68,97
1539,t,10,26,43,72
1540,f,0,0,0,0
1541,t,0,0,0,218
1542,t,22,52,82,82
1543,t,24,50,74,74
1544,t,0,0,0,0
1545,f,0,0,0,0
1546,t,0,4,4,4
1547,t,0,5,35,310
1548,t,0,0,0,249
1549,t,0,0,0,89
1550,t,4,8,36,36
1551,t,8,17,37,291
1552,t,30,60,90,365
1553,t,10,26,47,80
1554,t,1,4,12,12
1555,t,10,32,62,127
1556,t,1,10,18,247
1557,t,21,51,81,138
1558,t,10,24,38,266
1559,t,1,4,13,119
1560,t,30,60,90,365
1561,t,11,11,12,32
1562,t,14,24,37,291
1563,t,15,45,75,350
1564,t,0,0,0,0
1565,t,19,44,44,258
1566,t,0,0,0,0
1567,t,0,0,0,0
1568,t,0,0,0,0
1569,t,0,2,6,151
1570,t,6,6,20,279
1571,t,0,0,0,0
1572,t,15,35,57,74
1573,f,0,0,0,0
1574,t,0,0,0,0
1575,f,0,0,0,0
1576,t,0,0,0,0
1577,t,0,0,0,249
1578,t,0,0,0,0
1579,t,0,0,0,0
1580,f,0,0,0,0
1581,f,0,0,0,0
1582,f,0,0,0,0
1583,t,4,24,54,317
1584,t,9,26,48,119
1585,t,0,0,0,227
1586,t,21,30,31,161
1587,t,29,59,89,364
1588,t,19,49,79,169
1589,t,27,57,87,362
1590,f,0,0,0,0
1591,t,10,39,69,69
1592,t,4,16,44,314
1593,t,0,0,0,0
1594,t,0,0,0,0
1595,f,0,0,0,0
1596,t,3,29,59,59
1597,f,0,0,0,0
1598,t,0,7,37,127
1599,t,23,23,23,23
1600,t,0,0,0,0
1601,t,6,36,66,156
1602,f,0,0,0,0
1603,t,0,0,0,47
1604,t,0,0,0,365
1605,t,4,5,16,272
1606,f,0,0,0,0
1607,t,0,0,0,0
1608,t,0,5,35,35
1609,t,3,11,26,196
1610,t,0,0,0,64
1611,f,0,0,0,0
1612,t,0,13,22,107
1613,t,25,50,50,50
1614,t,12,25,55,229
1615,t,3,30,60,140
1616,f,0,0,0,0
1617,f,0,0,0,0
1618,t,0,0,0,0
1619,t,18,48,78,353
1620,f,0,0,0,0
1621,t,0,0,0,0
1622,t,13,25,38,38
1623,f,0,0,0,0
1624,t,5,5,26,116
1625,f,0,0,0,0
1626,t,30,60,90,90
1627,t,23,53,83,358
1628,t,6,34,64,154
1629,t,0,0,0,0
1630,f,0,0,0,0
1631,t,1,6,36,36
1632,t,0,22,52,327
1633,t,24,54,84,359
1634,t,0,0,0,0
1635,t,30,60,85,85
1636,t,0,2,12,258
1637,t,0,0,0,0
1638,t,1,1,1,266
1639,t,1,12,38,113
1640,t,3,9,36,36
1641,t,0,0,0,0
1642,f,0,0,0,0
1643,t,13,43,73,348
1644,t,21,49,79,169
1645,t,0,22,52,52
1646,t,0,0,0,0
1647,t,26,56,86,361
1648,t,12,34,53,303
1649,t,5,15,41,131
1650,t,0,0,0,34
1651,t,0,0,1,264
1652,t,0,0,0,191
1653,t,29,59,89,363
1654,t,14,14,14,289
1655,t,0,0,5,280
1656,t,5,6,7,67
1657,t,0,0,0,102
1658,t,0,0,5,14
1659,t,8,14,29,195
1660,f,0,0,0,0
1661,f,0,0,0,0
1662,t,0,0,0,0
1663,t,25,32,62,337
1664,t,4,9,19,120
1665,t,24,54,84,110
1666,t,0,0,0,0
1667,t,0,0,0,0
1668,t,25,55,85,175
1669,t,5,11,34,87
1670,t,22,52,82,82
1671,t,0,4,34,309
1672,t,0,0,0,0
1673,f,0,0,0,0
1674,t,1,1,4,4
1675,f,0,0,0,0
1676,t,22,52,82,357
1677,t,0,0,0,264
1678,t,0,0,0,0
1679,f,0,0,0,0
1680,t,16,46,76,351
1681,t,0,0,0,33
1682,t,0,13,43,133
1683,t,0,0,0,0
1684,t,0,0,0,6
1685,t,0,0,0,116
1686,t,1,2,32,306
1687,t,3,3,3,3
1688,t,26,55,85,360
1689,t,0,15,45,320
1690,t,3,8,15,266
1691,t,3,33,63,338
1692,t,30,60,60,6
1693,t,0,6,13,60
1694,t,30,60,90,365
1695,t,0,25,55,235
1696,t,5,24,47,322
1697,t,0,0,21,21
1698,t,0,0,0,0
1699,t,0,0,0,0
1700,t,0,0,0,0
1701,t,14,44,74,164
1702,t,0,0,0,32
1703,t,0,7,7,7
1704,f,0,0,0,0
1705,t,3,3,8,173
1706,t,0,18,48,323
1707,t,1,20,48,74
1708,t,0,0,0,272
1709,t,0,6,12,268
1710,t,2,21,51,77
1711,t,0,5,35,310
1712,t,7,18,28,28
1713,t,0,5,35,310
1714,t,29,58,88,363
1715,t,13,30,53,315
1716,t,30,60,90,365
1717,t,0,0,0,264
1718,t,0,4,8,11
1719,t,7,37,67,342
1720,f,0,0,0,0
1721,t,0,0,0,0
1722,f,0,0,0,0
1723,t,3,29,56,202
1724,f,0,0,0,0
1725,f,0,0,0,0
1726,t,9,21,42,268
1727,t,2,2,2,2
1728,t,0,0,5,280
1729,f,0,0,0,0
1730,t,9,31,61,206
1731,t,0,0,0,0
1732,t,8,8,8,8
1733,t,0,0,0,124
1734,t,7,8,8,273
1735,t,28,58,85,360
1736,f,30,60,90,365
1737,f,0,0,0,0
1738,t,0,0,0,0
1739,t,0,0,0,0
1740,t,0,0,0,138
1741,t,0,0,0,0
1742,t,1,1,20,86
1743,f,0,0,0,0
1744,t,0,0,0,0
1745,f,0,0,0,0
1746,f,0,0,0,0
1747,t,22,38,42,220
1748,t,0,0,0,0
1749,t,21,51,81,356
1750,t,20,50,80,355
1751,t,21,51,81,356
1752,t,0,0,0,0
1753,t,0,0,0,0
1754,t,0,0,0,0
1755,t,5,35,65,340
1756,t,1,1,1,247
1757,t,8,36,61,61
1758,t,14,38,68,343
1759,t,0,0,0,0
1760,t,0,0,0,117
1761,t,6,6,6,104
1762,f,0,0,0,0
1763,t,12,33,51,317
1764,t,23,53,83,358
1765,t,0,1,6,6
1766,t,4,5,14,94
1767,f,0,0,0,0
1768,t,30,60,90,365
1769,t,0,0,0,0
1770,t,0,0,0,0
1771,t,0,0,0,38
1772,t,0,0,28,28
1773,t,0,5,21,296
1774,t,30,60,90,365
1775,t,0,0,6,280
1776,f,0,0,0,0
1777,t,23,46,58,316
1778,t,0,0,0,0
1779,t,0,0,0,0
1780,f,0,0,0,0
1781,t,0,0,0,0
1782,t,17,31,61,333
1783,t,4,11,29,292
1784,f,0,0,0,0
1785,t,2,3,3,82
1786,f,0,0,0,0
1787,t,0,0,0,0
1788,t,0,0,0,230
1789,f,0,0,0,0
1790,t,8,20,49,320
1791,t,10,30,59,330
1792,t,6,29,35,281
1793,t,23,23,23,23
1794,t,20,48,78,344
1795,t,0,5,35,215
1796,f,0,0,0,0
1797,t,0,0,0,0
1798,t,0,0,0,0
1799,t,9,23,39,289
1800,t,4,11,33,33
1801,t,0,0,0,0
1802,t,0,0,0,0
1803,t,6,29,59,59
1804,f,0,0,0,0
1805,t,5,23,44,312
1806,t,24,54,84,174
1807,t,0,0,0,0
1808,t,0,5,35,310
1809,t,1,1,1,53
1810,t,20,46,72,148
1811,t,3,7,29,119
1812,t,15,45,66,156
1813,t,20,50,80,355
1814,t,0,0,22,250
1815,t,0,0,0,0
1816,t,5,25,55,84
1817,t,0,0,0,0
1818,t,0,0,0,0
1819,t,7,9,12,231
1820,f,0,0,0,0
1821,f,0,0,0,0
1822,t,20,50,80,80
1823,t,1,22,52,142
1824,f,0,0,0,0
1825,f,0,0,0,0
1826,t,6,8,8,179
1827,t,0,0,0,0
1828,t,0,0,0,0
1829,t,0,0,22,297
1830,t,0,0,0,5
1831,t,7,37,67,67
1832,t,0,0,0,0
1833,t,0,2,2,2
1834,t,0,8,38,313
1835,t,0,0,0,0
1836,t,15,44,74,349
1837,t,0,20,50,324
1838,f,0,0,0,0
1839,t,15,38,66,336
1840,t,18,48,78,353
1841,t,0,0,0,0
1842,t,0,0,0,0
1843,t,7,37,67,342
1844,t,16,46,76,76
1845,t,23,53,83,358
1846,f,0,0,0,0
1847,t,0,0,0,0
1848,t,0,5,35,310
1849,f,0,0,0,0
1850,t,13,43,73,73
1851,t,0,6,36,311
1852,t,0,0,0,0
1853,t,26,56,86,361
1854,t,23,26,26,26
1855,t,0,0,0,0
1856,t,0,0,27,297
1857,t,9,19,40,67
1858,t,30,60,90,365
1859,t,30,60,90,116
1860,t,0,0,0,0
1861,f,0,0,0,0
1862,t,5,14,35,291
1863,t,0,0,0,0
1864,t,0,0,0,0
1865,t,0,0,0,0
1866,t,0,0,0,0
1867,t,0,0,0,0
1868,f,0,0,0,0
1869,t,23,49,75,349
1870,f,0,0,0,0
1871,t,30,60,90,180
1872,f,0,0,0,0
1873,t,0,2,32,117
1874,t,0,0,30,120
1875,t,30,60,90,365
1876,t,5,32,62,62
1877,t,0,0,0,219
1878,t,20,31,61,151
1879,t,6,13,20,274
1880,t,1,7,37,126
1881,t,0,0,0,0
1882,t,2,7,8,132
1883,t,1,0,90,365
1884,t,3,7,23,148
1885,t,10,29,59,334
1886,t,29,59,89,364
1887,f,0,0,0,0
1888,t,9,35,65,320
1889,t,21,51,81,171
1890,f,0,0,0,0
1891,t,1,6,12,255
1892,t,0,0,0,0
1893,t,3,30,60,335
1894,t,0,6,16,46
1895,t,0,0,22,90
1896,t,0,0,0,0
1897,t,0,0,0,0
1898,t,2,7,37,305
1899,t,30,60,90,365
1900,t,0,0,0,30
1901,f,0,0,0,0
1902,t,10,12,35,121
1903,t,23,53,83,83
1904,t,14,44,74,349
1905,t,0,0,0,0
1906,t,0,0,0,0
1907,t,11,41,71,346
1908,t,0,6,26,296
1909,t,0,0,0,0
1910,t,0,0,0,261
1911,t,0,0,0,0
1912,t,30,60,90,365
1913,t,27,57,86,323
1914,f,0,0,0,0
1915,f,0,0,0,0
1916,t,0,0,0,64
1917,t,0,16,46,46
1918,t,27,57,87,362
1919,t,0,0,0,48
1920,t,0,0,0,89
1921,t,29,59,89,89
1922,t,0,0,0,0
1923,t,0,0,0,0
1924,t,0,0,0,250
1925,f,0,0,0,0
1926,f,0,0,0,0
1927,f,0,0,0,0
1928,t,15,45,69,159
1929,t,0,0,0,0
1930,t,3,3,3,3
1931,t,0,0,0,0
1932,t,6,36,66,331
1933,t,0,3,33,123
1934,t,16,37,67,337
1935,t,10,10,10,10
1936,t,16,41,71,338
1937,t,0,0,0,0
1938,t,0,0,0,0
1939,t,1,1,23,298
1940,t,1,7,37,37
1941,t,2,11,56,2
1942,f,0,0,0,0
1943,t,0,0,0,234
1944,t,0,0,0,0
1945,t,5,17,43,298
1946,t,9,26,56,301
1947,t,0,0,0,0
1948,t,7,37,67,157
1949,f,0,0,0,0
1950,t,0,0,0,0
1951,f,0,0,0,0
1952,t,0,4,10,168
1953,t,0,0,0,0
1954,t,0,0,0,0
1955,t,0,0,0,263
1956,f,0,0,0,0
1957,t,0,0,10,285
1958,t,0,0,0,0
1959,t,0,0,0,0
1960,t,7,37,67,342
1961,t,0,0,0,0
1962,t,0,0,0,0
1963,t,0,0,0,0
1964,t,0,0,0,89
1965,t,15,16,16,16
1966,t,0,0,6,173
1967,t,0,0,0,171
1968,f,0,0,0,0
1969,t,3,26,56,233
1970,f,0,0,0,0
1971,t,0,0,0,219
1972,f,0,0,0,0
1973,t,1,1,1,1
1974,f,0,0,0,0
1975,t,4,25,27,300
1976,t,1,9,39,92
1977,t,28,58,88,363
1978,t,0,0,0,0
1979,t,4,8,20,20
1980,t,0,0,0,0
1981,t,3,21,51,91
1982,f,0,0,0,0
1983,t,0,0,0,0
1984,t,0,0,0,0
1985,t,5,5,10,23
1986,t,0,0,0,15
1987,t,0,0,15,77
1988,t,0,0,0,81
1989,t,0,0,0,248
1990,t,17,38,62,124
1991,t,19,40,60,266
1992,t,0,0,0,0
1993,t,0,0,0,0
1994,t,0,0,0,260
1995,t,5,9,9,9
1996,t,13,43,73,73
1997,t,15,45,75,75
1998,t,29,59,89,364
1999,t,15,35,57,75
2000,t,4,19,31,289
2001,t,11,31,61,61
2002,t,16,46,76,351
2003,t,30,60,90,365
2004,t,2,6,28,286
2005,t,20,48,78,135
2006,t,2,5,5,180
2007,t,0,0,0,0
2008,t,8,16,22,84
2009,t,2,3,3,40
2010,t,0,0,0,0
2011,f,0,0,0,0
2012,f,0,0,0,0
2013,t,30,60,90,365
2014,t,1,7,7,7
2015,f,0,0,0,0
2016,t,0,0,0,0
2017,t,0,0,0,0
2018,t,0,3,25,294
2019,t,0,30,60,335
2020,t,8,21,34,34
2021,f,0,0,0,0
2022,t,0,0,14,39
2023,t,2,6,7,75
2024,t,0,0,0,64
2025,t,2,27,57,57
2026,t,2,2,2,2
2027,t,2,13,40,97
2028,t,1,1,2,247
2029,f,0,0,0,0
2030,t,3,14,19,89
2031,f,0,0,0,0
2032,f,0,0,0,0
2033,t,0,0,0,0
2034,f,0,0,0,0
2035,t,30,60,90,365
2036,f,0,0,0,0
2037,t,16,46,76,351
2038,t,0,0,0,0
2039,t,0,0,0,0
2040,t,29,59,89,364
2041,t,20,50,80,355
2042,t,0,29,59,149
2043,t,3,9,9,9
2044,t,18,48,78,353
2045,t,15,45,75,159
2046,t,23,53,83,358
2047,t,0,0,0,6
2048,t,0,0,0,0
2049,t,6,36,66,341
2050,t,0,0,0,254
2051,t,0,0,0,0
2052,t,12,12,12,12
2053,t,30,5,90,365
2054,t,0,0,0,250
2055,t,27,57,87,360
2056,t,5,8,31,286
2057,t,4,8,38,128
2058,t,26,56,80,355
2059,t,0,0,0,0
2060,t,0,0,0,249
2061,t,26,55,85,360
2062,t,0,0,0,0
2063,t,0,0,0,258
2064,t,0,0,0,0
2065,f,0,0,0,0
2066,t,0,0,0,0
2067,f,0,0,0,0
2068,f,0,0,0,0
2069,t,0,0,0,0
2070,t,0,0,0,0
2071,f,0,0,0,0
2072,t,0,6,36,181
2073,t,23,50,80,170
2074,t,16,36,66,341
2075,t,30,60,90,365
2076,t,0,0,0,0
2077,t,0,0,0,0
2078,t,1,18,48,314
2079,t,7,14,33,113
2080,t,16,30,60,335
2081,t,0,0,0,0
2082,t,13,43,73,73
2083,t,23,53,83,358
2084,t,30,5,5,5
2085,f,0,0,0,0
2086,t,0,1,8,67
2087,f,0,0,0,0
2088,t,2,2,2,251
2089,t,3,10,25,92
2090,t,7,37,67,342
2091,f,0,0,0,0
2092,t,24,54,84,110
2093,t,0,0,0,0
2094,t,4,16,40,299
2095,f,0,0,0,0
2096,f,0,0,0,0
2097,t,13,23,23,122
2098,t,1,1,3,157
2099,t,0,0,0,0
2100,f,0,0,0,0
2101,t,2,5,14,14
2102,t,0,0,0,0
2103,t,6,6,12,287
2104,f,0,0,0,0
2105,t,15,38,68,158
2106,t,0,5,19,194
2107,t,4,4,4,222
2108,t,0,0,0,0
2109,t,0,0,0,0
2110,t,13,43,73,73
2111,t,6,36,66,341
2112,t,0,0,0,0
2113,t,10,10,10,260
2114,t,6,7,34,44
2115,t,0,0,0,0
2116,t,0,0,0,0
2117,t,2,5,30,112
2118,t,0,0,0,0
2119,t,12,42,58,88
2120,t,1,1,1,250
2121,f,0,0,0,0
2122,t,2,3,5,5
2123,t,0,0,0,0
2124,t,0,0,0,0
2125,t,18,37,63,331
2126,f,0,0,0,0
2127,t,0,0,0,0
2128,t,0,16,46,141
2129,t,17,33,63,338
2130,t,20,50,80,170
2131,t,15,45,75,285
2132,t,3,33,63,338
2133,t,1,23,53,328
2134,t,2,2,2,239
2135,t,18,42,72,321
2136,t,5,32,62,152
2137,t,0,0,0,87
2138,t,3,3,9,210
2139,t,0,26,56,331
2140,t,0,9,39,39
2141,t,8,19,49,317
2142,t,16,32,62,62
2143,t,16,27,57,332
2144,t,0,0,0,0
2145,t,0,0,0,249
2146,t,0,3,33,121
2147,t,3,3,3,50
2148,t,9,27,49,133
2149,t,27,57,87,360
2150,t,6,16,31,31
2151,t,0,0,7,282
2152,t,0,0,0,57
2153,t,0,0,0,201
2154,t,15,45,75,345
2155,t,0,0,0,0
2156,t,25,55,84,84
2157,t,0,0,0,0
2158,t,17,38,68,343
2159,f,0,0,0,0
2160,t,0,0,1,270
2161,t,12,42,72,347
2162,t,6,11,32,111
2163,t,0,0,0,0
2164,t,1,3,14,175
2165,t,11,41,71,311
2166,t,0,1,29,56
2167,t,0,0,0,0
2168,t,8,24,48,48
2169,t,1,28,53,53
2170,t,0,0,0,0
2171,f,0,0,0,0
2172,t,0,0,0,0
2173,t,4,4,4,4
2174,t,1,2,5,192
2175,t,0,26,56,331
2176,t,11,41,71,161
2177,t,1,1,1,1
2178,t,0,6,36,311
2179,t,16,46,76,351
2180,t,0,0,0,0
2181,t,29,59,89,364
2182,t,6,7,7,57
2183,t,0,0,0,219
2184,t,0,8,38,313
2185,f,0,0,0,0
2186,t,11,41,71,346
2187,t,0,0,0,0
2188,t,0,0,0,0
2189,t,0,0,0,0
2190,t,0,0,0,0
2191,t,6,36,66,341
2192,f,0,0,0,0
2193,t,26,56,86,361
2194,t,1,2,21,27
2195,t,27,55,85,360
2196,f,0,0,0,0
2197,t,0,0,0,106
2198,t,6,20,50,311
2199,t,0,0,0,0
2200,t,19,47,77,244
2201,f,0,0,0,0
2202,t,0,0,0,249
2203,t,0,0,6,281
2204,t,0,0,0,0
2205,t,30,60,90,365
2206,t,9,9,16,275
2207,t,0,0,0,78
2208,t,0,0,0,0
2209,t,0,0,0,0
2210,t,0,0,0,0
2211,t,30,60,90,365
2212,t,0,0,0,191
2213,t,8,11,17,187
2214,t,0,0,0,0
2215,t,0,0,0,0
2216,t,30,11,84,23
2217,t,30,60,30,365
2218,t,0,0,0,0
2219,t,2,6,15,81
2220,t,23,53,83,83
2221,t,13,43,73,348
2222,t,0,0,0,249
2223,t,8,28,53,304
2224,t,2,15,45,45
